phone_name,size,color,username,star,title,date,review
iPhone 7,32GB,Noir,Client d'Amazon,5,Top,2018-04-10,"Je viens de le recevoir aujourd'hui et j'en suis totalement satisfait! Il remplace mon vieille iphone 6s qui a fait son temps et ne voulant pas mettre une fortune pour le dernier iphone j'ai tranché pour le 7. Pas besoin de faire un spitch sur la qualité apple, c'est du tout bon"
iPhone 7,32GB,Noir,Ketin,5,Iphone au top,2017-11-15,"Avoir un iPhone 7 en si peu de temps avec une belle promo , dans sa belle boîte sous blister etc"
iPhone 7,32GB,Noir,Client d'Amazon,5,"Un iPhone 7 à ""bas prix""",2019-05-03,"Cet iPhone 7 n'est pas trop cher par rapport aux plus récents.Je l'ai commandé pour mon épouse car son vieux 4S s'est cassé au dos a cause d'une troisième batterie qui a gonflé ...Comme elle n'est pas grosse consommatrice de mémoire, le modèle 32 Go lui convient largement (elle n'avait que 16 Go sur son 4S).Le modèle noir acheté est extrêmement discret. Tout est noir, même la pomme au dos du téléphone !Pour le reste, c'est de la qualité Apple."
iPhone 7,128GB,Noir,Léon87400,5,excellent smartphone,2017-07-14,"Rien à dire ,cet iphone est excellent grosse évolution comparé au génération précédente étant possesseur d'un SE la différence est non négligeable,les applications sont beaucoup plus rapide et bien plus immersive avec le 3d touch(j'étais pas convaincu au départ).Livraison en deux jour merci AMAZON et pour le tarif A-MONTAIN est hyper bien placé!Je ne peux que recommandé aux apple addict!"
iPhone 7,32GB,Noir,Client d'Amazon,1,Décevant qu’Amazon n’ai rien vu !,2019-01-17,"Je ne recommande pas du tout le téléphone est en réalité reconditionné malgré la mention « neuf » d’amazon, il remettent juste à neuf l’apparence et le blister, ils récupèrent des vieux téléphones et changent juste l’exterieur, je déconseille vivement la batterie est mauvaise tout est changé , plus rien n’est d’origine si ce n’est l’extérieur."
iPhone 7,32GB,Or,DEGOIX,5,Craintes envolés,2017-09-01,"J'ai acheté cet iPhone en particulier grâce au prix, j'avais beaucoup de crainte sur ""A-Mountain"" mais les commentaires précédents m'ont fais change d'avis, j'ai reçu mon iPhone 7 aujourd'hui! Il est neuf, sous garantie Apple, compatible au réseau français, débloqué et surtout neuf! Je conseille vraiment(Je l'ai reçu le lendemain de la commande affiché mais je vis dans un petit village en montagne donc rien de bizarre)PS: désolé pour les fautes..."
iPhone 7,32GB,Noir,bibi,3,retour et remboursement très satisfaite merci amazon,2018-09-01,J'ai reçu mon iPhone une semaine avant la date prévue mais en ouvrant mon colis j'étais très déçu de l'État du iPhone pleins d'impacts autour des taches blanches sur le derrière et l'objectif photo rayé et pleins de poussière a l'intérieur j'ai du renvoyer l'iPhone heureusement que amazon c'est occupé de tout cela 3 jours après j'étais remboursée donc je ne recommande pas kit gadgets.
iPhone 7,32GB,Argent,Laura R,5,Super !,2017-11-28,Arriver dans les temps en bonne état ! Le changement de carte auprès de mon opérateur aucun problème ! Je suis très contente de mon achat ! Je recommande pour le prix et du téléphone !
iPhone 7,128GB,Noir,Seb55,5,Très bon vendeur : A-MONTAIN,2017-08-28,"Bonjour,C'est la première fois que je commande un iPhone 7 chez A-Montain,( surtout sur internet)J'avais des questions sur le produit, réponse ultra rapide dans la journée.Deux produits commandés (2 x iPhone7 128Go), reçu en Chronopost le lendemain, bon emballage.Iphone7, neuf, dans son emballage d'origine, avec tous les accessoires Apple.Très bon vendeur, je vous le conseille !"
iPhone 7,32GB,Noir,Delcroix,5,"Conforme, neuf, sous blister",2019-06-18,"Appareil authentique et neuf malgré les différents commentaires et éléments indiquant qu'il s'agissait de reconditionné, et qui peuvent faire douter. l'iPhone est arrivé dans sa boite, sous blister avec tous ses accessoires dans leur système de rangement original. Un rapport qualité/prix qui est donc imbattable à reception."
iPhone 7,128GB,Noir,Édouard V,5,Très bon téléphone !,2018-02-09,"J’ai acheté ce téléphone il y a un peu plus d’un an et j’en suis très satisfait ! C’est un très bon téléphone dans plusieurs points (sauf au niveau de l’autonomie). Cependant, si vous deviez l’acheter en 2018, je vous conseille de vous tourner plutôt vers les derniers (Iphone 8 ou IPhone X), voir même attendre septembre 2018 pour avoir de nouveaux modèles qui ressembleront sûrement à l’Iphone X avec un prix plus abordable."
iPhone 7,32GB,Or Rose,Selena,5,J adore,2017-11-25,"J hésitais à commander sur internet mais je ne suis pas déçue!livraison très rapide et iPhone superbe !le manuel d utilisation n est pas en français (d ou le prix à mon avis car import)mais pour des utilisateurs aguerris,aucun problème juste mettre ça nano sim et sélectionner le français et hop!"
iPhone 7,128GB,Noir,LAHMIDI,5,Satisfaction total !,2018-03-21,"J'étais super méfiant quand à l’authenticité de l'iphone. J'ai reçu le produit très rapidement et ai immédiatement commencé les vérifications par rapport au petit guide anti Fake sur Youtube, tout est conforme. Appel directement chez Apple pour vérifier le numéro IMEI, conforme également et ils m'ont confirmé que s'était bien un produit neuf avec garantie.Donc satisfaction total"
iPhone 7,128GB,Or,GM,3,Fabrication à revoir,2017-09-09,Vendu par A Montain. Produit original. Apple n'est plus ce que s'était. Le modèle que j'ai reçu or présente un impact. Déçu même si moins cher que chez Apple. Le vendeur est efficace et n'est en rien responsable de ce dommage. Il est imputable à Apple et ses cadences frénétiques de fabrication. Je conserve tout de même le smartphone mais dommage qu'Apple n'ait pas un vrai contrôle qualité
iPhone 7,32GB,Argent,Un Niçois,5,Correspond à la description,2018-10-20,"Acheté cet été (env. 3 mois), RAS tout ok mise à part que l'on ne peux couper/baisser le son lorsque l'on prend une photo... modèle direct de Chine... Cette fonction est bloquée pour la vente venant de ce Pays.Très pénible tout de même..."
iPhone 7,32GB,Noir,Sam Spade,5,Parfait,2018-09-18,"A ce jour, le plus réussi des iphones pour moi (avec le SE).  Esthétiquement très réussi, fluide, superbes photos, bonne taille.  Pas une autonomie de ouf mais je tiens largement plus d'un jour en utilisation modérée."
iPhone 7,128GB,Or,Mickou06,4,Presque parfait!,2017-09-20,"Acheté en remplacement d’un iPhone 6, maintenant que le 8 est sorti c’est un bon rapport qualité prix! Mais pourquoi avoir enlevé le jack? Va falloir surfer entre le nouveau kit main libre lighting et l’adaptateur pour utiliser les anciens 😓"
iPhone 7,128GB,Noir,Client d'Amazon,5,parfait boite neuve conforme,2017-12-21,j'avais un doute sur la véravité du produit mais non c'est un vrai iphone neuf avec les embout adaptateur pour les ecouteurs donc pas de craintes apres quelques temps d'utilisation RAS
iPhone 7,128GB,Or Rose,Client d'Amazon,5,iphone 7,2019-03-10,"Réception dans les délais. IPhone dans une boite bien close. Facile d'utilisation, on retrouve les mêmes caractéristiques que sur un iPhone plus ancien. Pas de soucis à ce jour  !"
iPhone 7,128GB,Noir,TUFFNELL,5,"Pas le dernier modèle, mais toujours très bien.",2019-05-26,"C’est un iPhone, quoi dire de plus? N’étant pas influencé par le nécessité d’avoir le dernier cri (au prix fort), et ne souhaitant pas un mega gros smartphone, le 7 est largement assez performant, et le prix est devenu plus abordable."
iPhone 7,32GB,Argent,LeoNamur,5,Excellent achat,2017-10-01,"Superbe alternative à l'achat en boutique à un prix démesuré. L'iPhone 7 provient de Tchèquie mais personnellement je m'en fous car c'est exactement le même que partout ailleurs. C'est vraiment chouette de pouvoir bénéficier d'une belle réduction même si cela peut être un souci avec la garantie en cas de problème mais les produits Apple sont de qualité exceptionnelle, je ne crains rien. Cela fait 2 mois maintenant et l'iPhone fonctionne à merveilles."
iPhone 7,32GB,Argent,FLEURENTIN MONIQUE,2,SMARTPHONE,2018-04-20,"RENDU, MANQUAIT LA FICHE, ET IL FALLAIT LA COMMANDER..... DOMMAGENous avons rendu le produit, et en ville, moins intéressantBelle journéeMONA"
iPhone 7,32GB,Argent,Carine B.,5,Ravie de mon achat,2018-07-13,"Arrivé très rapidement. Produit neuf, conforme et garantie 1 an Apple ! Je recommande vivement."
iPhone 7,128GB,Or,Client d'Amazon,5,La qualité toujours au rendez-vous.,2017-05-01,"Comme toujours chez Apple, on est jamais déçu. J'ai fait le saut du iPhone 5 au 7, on a vraiment l'impression d'avoir un autre appareil entre les mains. Impeccable"
iPhone 7,32GB,Noir,sélim,5,conforme,2019-05-13,conforme a la description. IPhone Original.
iPhone 7,32GB,Noir,vince,5,Parfait,2018-11-05,Téléphone neuf et emballé.Content de l’achat.
iPhone 7,32GB,Argent,Client,5,Pardait,2019-06-14,Reçu un iPhone neuf comme prévu merci
iPhone 7,32GB,Argent,Jina Lee,5,"Aucune arnaque, top",2017-08-28,"Je craignais une arnaque mais il s'agit d'un véritable iPhone, moins cher car importé de Russie. Rien à redire, c'est parfait."
iPhone 7,128GB,Or,clad-63,5,"Super, rien à redire",2017-09-09,"Super produit, rien à redire je suis ravi de mon nouveau bien, très rapide, très beau, solide, appareil photo remarquable. Je recommande."
iPhone 7,32GB,Or Rose,Amazon Customer,5,Iphone7,2018-02-15,Envoi très soigné et rapide par le fournisseur. L'iphone7 a plus de capacité 32Go. Mise en main rapide surtout quand on a eu un iphone6. Il manque une notice
iPhone 7,32GB,Or,Celine D.,5,Fonctionne très bien,2019-02-12,"Fonctionne parfaitement.Seul bémol, je n’ai pas reçu l’adapté Jack qui aurait dû normalement être dans la boîte.J’ai dû en acheter un à part."
iPhone 7,32GB,Noir,Pivoine,3,Pas d’adaptateur Lightning,2019-05-30,L’iPhone est décrit livré avec un adaptateur Lightning mais quelle déception celui-ci n’est pas dans la boîte ....
iPhone 7,128GB,Noir,Olivier,5,Très bon outil bonne évolution,2017-10-30,Correspond parfaitement au descriptifGain en réponse très élevé par rapport au 5 SGrande capacité mémoire pour les applis
iPhone 7,32GB,Noir,Lucas,5,Excellent,2018-11-28,Produit neuf et envoi de qualité
iPhone 7,128GB,Noir,j0k3r,5,Parfait,2019-02-25,"Le téléphone était neuf, jamais utilisé. Parfait."
iPhone 7,32GB,Noir,Chris83,5,Standard Apple,2018-09-21,Rien à dire pour l'instant.
iPhone 7,128GB,Noir,Client d'Amazon,5,Très bon smartphone,2017-07-16,"Pour ceux qui connaissent et aiment l'iPhone, rien à redire !Produit conforme à la description commerciale qu'en fait Apple."
iPhone 7,128GB,Or,Ponson Bruno,5,Au top !,2017-10-04,Au départ j’ai hésité et depuis je n’arrête pas de l’utiliser c’est mon meilleur achat de l’année.Très content de mon achat !
iPhone 7,32GB,Or Rose,vincent,4,Iphone 7,2017-07-29,Bien reçu mais directement dans la boîte au lettre alors que c'est un colis avec signature!!!  Un peu limite quand même sinon rien à dire sur liphone très bon produit.
iPhone 7,32GB,Noir,o,3,.,2019-05-16,"Tout à l'air niquel, le problème c'est qu'il manque l'adaptateur lightning vers mini jack.."
iPhone 7,128GB,Noir,ANNE REBOURS,1,"appareil hs ,",2019-04-05,"deuxieme achat en 24 hres d'un iphone reconditionné , deux galères !"
iPhone 7,32GB,Noir,Client d'Amazon,5,Super !,2017-10-22,Moins chère qu’ailleurs pour du neuf arrivé sous blister et sans soucis :) je recommande fortement pour avoir un Iphone neuf sans trop trop se ruiner
iPhone 7,128GB,Argent,alain bendenoun,4,Téléphone IPhone 7,2018-01-10,"Produit conforme à la lignée des téléphones Apple mais si très intuitif au niveau de la mollette,la connections WIFI n’est pas très automatique"
iPhone 7,32GB,Noir,bruno l.,4,Je me suis fait volé mon IPHONE 7!!,2018-06-20,J'ai cru entendre parlé d'une garantis 1 ans mais cette garantis s'applique t'elle au vol de télephone?cordialement.Bruno Labandibar
iPhone 7,32GB,Noir,Jonathan,5,iPhone 7,2019-05-31,RAA Apple quoi !
iPhone 7,32GB,Noir,Mathieu ,5,iPhone 7 reçu neuf,2018-09-01,iPhone neuf reçu rapidementConforme au descriptif
iPhone 7,32GB,Or,jean luc wallon,5,iPhone,2018-08-22,Usage perso
iPhone 7,32GB,Noir,morgane neto,5,Commande passée auprès de A-MONTAIN,2017-08-18,"Ma Commande passée auprès de A-MONTAIN s'est super bien déroulée : prix très attractif, livraison très rapide. Le produit est bien neuf et original et dispose bien de la garantie Apple après l'activation.Parfait - merci"
iPhone 7,128GB,Or,JB,5,Parfait,2017-05-31,"Un Iphone 7 128Go NEUF pour 729 euros, alors que le prix boutique officiel est de 879 euros ? Oui c'est possible !J'ai choisi le modèle vendu par Topprice 24 et expédié par Amazon pour être serein.Le portable est arrivé en 48h dans son emballage officiel Apple scellé. La seule différence avec le modèle vendu en Apple Store en France = le pays d'origine. Il semble que celui ci vienne de Grèce, mais pas d'importance puisque l'Iphone est multilingue et vous pouvez choisir le français au démarrage.Le téléphone est au top, j'avais un Iphone SE avant. Ce n'est pas la révolution, mais une bonne petite upgrade en terme de performances et (dans mon cas) au niveau de la taille de l'écran.Bref, aucun intérêt à se déplacer dans un apple store pour payer le produit plein pot lorsqu'on peut bénéficier de ce type de deals."
iPhone 7,32GB,Noir,hugues,5,iphone comme toujours,2016-12-17,"toujours aussi bien, comme d'habitude chez Apple, de plus parfaitement étanche (il a déjà fait un tour dans l'évier lol), sinon vendeur très bien chez A-MONTAIN aucun problème de plus livré par Amazon en premium."
iPhone 7,32GB,Or,fanfan,5,Un vrai Iphone,2017-07-03,Un iphone 7 neuf et conforme rien à redire la doc n'est pas en français ni en anglais mais aucune importance on l'allume et on choisit la langue donc pour un prix bien inférieur au prix Apple c'est super
iPhone 7,128GB,Argent,A,5,Adieu Andoid,2017-09-21,"J'ai un android depuis quelques années, je n'avais jamais pu me résoudre à mettre le prix d'un iPhone. Finalement j'en ai eu marre, c'est comme Windows finalement: on peu bricoler comme on veut mais l'inconvénient c'est que ce n'est pas aussi agréable et intuitif à utiliser parce que l'intégration matérielle et logicielle est forcément moins bonne.Apple c'est plus verrouillé mais quel confort au quotidien. Aucun regret. L'ergonomie est nickel. Un bel objet aux belles performances."
iPhone 7,32GB,Noir,Joël,5,"Nickel, je recommande",2017-12-07,"Acheté avec A-Montain expédié par amazon donc aucun probleme. Apparament l'iphone ne vient pas de france mais il y a la prise secteur pour la france ( certains ont peut etre acheté un produit apple avec une prise US ou autre, faire attention).De toute façon le plus important c'est qu'il soit neuf avec la garantie apple donc je recommande"
iPhone 7,128GB,Or,Client d'Amazon,3,Bien mais bémol sur l'équipement,2017-07-25,"Produit correspond à mes attentesSeul bémol de taille : il n'y a pas de câble pour charger l'iPhone il n'y a que la prise (inutile sans câble) et les écouteurs !Franchement j'y comprend rien J'avais tout de fourni avec mon iPhone 6Je m'en suis rendu compte au moment de charger, heureusement que j'avais l'équipement de mon ancien et que c'est compatible. Bref ça a failli gâcher mon plaisir car l'iPhone reste un produit génial"
iPhone 7,32GB,Noir,David,5,Apple tout simplement,2017-09-18,"Acheté car mon 5S venait de me lacher je suis content d avoir pu trouver ce vendeur sur amazon proposant ce téléphone à un très bon prix. A premiere vu il me semble que ce téléphone vient d un pays de l est (ecritude sur le mode d emploi).Neuf, il est livré dans son film plastique."
iPhone 7,32GB,Or,N.,3,Intéressant mais...,2017-05-22,"Pour effectuer un commentaire clair :Achat : iPhone 7 Or 32 GOVendeur : Topprice 24Prix : 639 eurosA l'origine, je cherchais un iPhone 6S, moins cher. Je suis allé sur le site d'Apple, puis des autres sites et je tombe par hasard sur un iPhone 7 32 GO pour un prix inférieur à celui d'un 6S ! Un comble.Je vends en vitesse mon iPhone 5S et passe la commande avec une certaine fébrilité (prix, marketplace...). Le seul point qui me rassurait était la compatibilité ""Prenium"" du produit (sans ce logo je n'aurai pas commandé).  S'agit-il d'un téléphone reconditionné ? Occasion ? Invendus d'Apple ?Je reçois le téléphone le lendemain de la commande. L'emballage laisse à désirer (- 1 étoile), il n'y avait aucune protection, bulle ou mousse, l'emballage était vraiment au minimum (même emballage que pour des CD / BluRay).Ni une, ni deux, je prends le numéro de série sur la boite (avec des écritures d'Europe de l'Est) et je vérifie sa garantie sur le site d'Apple. Il n'a jamais été mis en service, il s'agit bien d'un iPhone neuf !Je ne ferai pas l'apologie de l'iPhone 7, d'autres commentaire et sites le font mieux que moi.J'ajouterai une remarque (qui me fait retirer une autre étoile au produit) : C'est la garantie. En France, l'iPhone est garantie deux ans, grâce à la Garantie légale de conformité, une arme redoutable pour le consommateur, qui pose en cas de panne du téléphone une présomption de défectuosité sur l'appareil... La première année, vous pourrez aller chez Apple, ils géreront le problème, la seconde, il faudra aviser avec le vendeur... Là les difficultés commencent.A mon sens, quand vous achetez ici, avec un vendeur tiers, qui plus à l'étranger... il faut admettre que vous n'aurez qu'une garantie d'un an, celle d'Apple et rien d'autre.Il reste une garantie contractuelle, l'AppleCare+ à 149 euros qui protègera votre iPhone pendant 3 ans. C'est un calcul à faire.En résumé :- iPhone 7 neuf- Emballage trop fragile pour un produit de cette valeur, ce n'est pas un CD !- Attention à la garantie qui est de facto limitéeEnfin, je suis TOUJOURS dans l'attente de la facture de la part du vendeur. Je modifierai ce commentaire quand je l'aurai et si je ne l'ai pas, une étoile en moins. Cela sera gênant à la revente dans quelques années."
iPhone 7,32GB,Noir,Client d'Amazon,5,Au top,2017-07-31,"Reçu depuis une semaine. Téléphone neuf, état impeccable. Fonctionne à merveilleAbsolument rien à dire. Pourquoi le payer plus  cher ?"
iPhone 7,32GB,Noir,Client Amazon,5,iPhone 7  neuf extra,2017-11-19,iPhone neufCommander et livraison par À Mountain car il y a plus de 2000 commandes etcommentaires positifsEt bien rien a dire produit neuf et véritable AppleEmballage d origines avec les accessoiresBref le même qu’en Apple store mais 200€ de moins !! Je l’ai eu à 540€Aucun problème de réglagesJ’ai retrouvé toute ma configuration avec mon compte iCloudJe vous conseille une glace et coque de protection pour ma part j’ai pris spigen car c’est une marque reconnue et qui s adapté parfaitement à l iPhone pour moins de 15 € de plus
iPhone 7,32GB,Or,STEF,5,Bon Fonctionnement Iphone 7.,2017-07-18,"Super Iphone 7 (version import), reçu tout neuf (sous emballage)! A l'allumage, il faut juste sélectionner la Langue, et c parti!"
iPhone 7,32GB,Noir,Client d'Amazon,5,"Commandé le 6, reçu le 16",2017-08-18,"Le vendeur était topprice24, l'iPhone a été expédié à Amazon très viteEnsuite Amazon l'a directement envoyé au transporteur Colis PrivéIl a fallu 4 jours à Colis privé pour prendre en charge le colis puis ensuite il a été livré rapidementIl y a des tonnes de commentaires négatifs sur colis privé mais je ne comprend pas pourquoi, le suivi sur internet est efficace, et après une première tentative de livraison, j'ai choisis un retrait en point relais, tout était nickelSur l'iPhone en lui même, c'est exactement pareil de l'acheter en magasin, à part que les indications du début (fiches avec description des boutons etc) sont en langue étrangère mais ça ne gêne absolument pas il suffit d'allumer le téléphone et de se laisser guider, mais surtout il est 180€ moins cher ici, alors je pense que ça vaut le coup d'attendre 10 jours !Je suis absolument satisfait de mon nouveau téléphone, juste que je ne pensais pas qu'il serait si grand et lourd"
iPhone 7,32GB,Or Rose,CINDY QUAGLIA,5,Good deal !!,2017-08-01,"Comme tous les commentaires précédents, j'étais sceptique d'un IPhone 7 sous blister à l'identique d'un Apple Store. Je me suis lancé à la lecture des commentaires. À mon tour donc d'écrire que je suis parfaitement satisfait. (Économie de 189€ par rapport à Apple), ce n'est pas neutre.Je recommande cette solution si vous souhaitez un téléphone identique à Apple a un prix moindre !"
iPhone 7,32GB,Noir,Client d'Amazon,4,Bonne affaire...,2018-06-04,"Très bonne affaire à première vue.Reçu en moins de 24h.Téléphone dans son emballage d’origine.Chargeur français.Le téléphone arrive avec une batterie à 40% et s’est vidé au bout de 3h le temps de la mise à jour, récupération et internet (wifi + Bluetooth).Ce matin il a perdu 20% en 1h d’utilisation.Du coup je doute de la capacité de la batterie.A voir si ce sont les iPhone 7 ou celui là en particulier.Cela dit, il est garanti en cas de problème. Donc ne pas hésiter à l’acheter pour le prix!"
iPhone 7,128GB,Noir,Redsof,5,Pas déçue !!!,2017-08-24,"J'ai acheté mon IPhone 7 (128go) noir chez Topprice 24. L'iPhone est tout à fait neuf, il ne s'agit pas d'un reconditionné à neuf. Emballage scellé d'origine etc... Le colis est arrivé rapidement, l'iPhone est magnifique. Après demande, j'ai reçu ma facture par mail. Je bénéficie de la garantie Apple qui est de 1 an. L'Apple care est possible. Je suis enfin tranquille côté stockage (128go) pour un iPhone neuf qui m'a coûté bien moins cher qu'un 32 go ... Je conseille Topprice 24 !"
iPhone 7,32GB,Argent,Client d'Amazon,5,Parfait,2017-03-01,"Conforme a la description. Je suis très satisfaite de cet achat. Bien protégé, livré avant le délai prévu. Toujours aussi contente de la marque apple. Je vous le conseille."
iPhone 7,32GB,Or Rose,Menager Johan,5,IPhone 7,2017-08-16,"J'ai commander cette iPhone 7 pour ma copine , et j'en suis vraiment satisfait, je l'est reçu avant la dates de livraison estimé et il marche parfaitement , il y a juste la boite et les manuel qui ne sont pas en langue française mais le téléphone y est bien, suffit juste de le mètre en langue française et c'est partie , il y a comme même un bonne différence de prix avec ceux dans des magasins donc je recommande. Que des + pour cette commande 😊"
iPhone 7,32GB,Or,Cainael,4,Parfait mais attention à l'emballage,2017-12-06,"Le téléphone est arrivé étonnant sans accrochages.Le colis n'étais pas calé, aucun papier bulles pour amortir les chocs du voyages.Hormis ce ""petit"" problème d'emballage voilà 1 an que j'utilise le téléphone sans problèmes."
iPhone 7,32GB,Or Rose,Client d'Amazon,5,Satisfait,2017-04-11,"Commandé hier, eu ce matin. Top !Produit neuf dans une boite comme si on l'achetais dans un apple store, on y trouve un i phone 7, un adapter pour charger, un cable pour charger le telephone, des écouteur et un petit cable qui nous permet de brancher les ècouteurs. Je possede l'article depuis qlqs heures mais pour l'instant j'en suis ravie.( article qui coute quand-meme 100euros de moins que dans les autres boutiques)"
iPhone 7,32GB,Argent,Otakugirl123,5,Téléphone neuf,2017-04-07,Pour ceux qui hésiterais encore passer le pas. Les téléphones sont vendus neuf le mien est arrivée très vite pas de mauvaise surprise emballage Apple d'origine avec une notice russe (import UE) la boite était complète avec tout les accessoires.
iPhone 7,32GB,Noir,anthony R.,5,Incontournable,2017-04-27,"Rien à dire, Apple toujours au top pour moi et l'Iphone 7 est une belle réussite.Et avec ce coloris ""Black"", je suis comblé"
iPhone 7,32GB,Or,SABINE,5,Parfait,2017-09-16,"Parfait pour moi, il tient bien la charge et j'ai pu agrandir les icônes sans que l'écran soit trop grand et ne puisse pas rentrer dans ma poche ou mon sac. De plus la livraison très rapide et contre signature c'est très bien"
iPhone 7,32GB,Noir,Client d'Amazon,5,Super vendeur,2017-08-05,"Reçu ce matin, commande en 1 jour ouvré. Super suivi, article neuf, mise en route facile. Tout fonctionne. Je prévois de refaire un commentaire apres quelques semaines d'utilisation.Je recommande vivement ce vendeur."
iPhone 7,128GB,Or,Client d'Amazon,5,Génial,2017-05-19,Je passe d'un 4s à un 7 et bah je sens la différence. Super téléphone fluide rapide. La livraison a été rapide. Je suis très satisfait de ce téléphone.
iPhone 7,32GB,Noir,Benhayoun Ibrahim,4,Bon produit iPhone 7 32G noir,2017-12-04,Bon produit. Pacquage non d’origine. Pas d’écouteurs adaptés a l’appareil. Produit de bonne qualité. Je recommande pour vos achats. Ibra
iPhone 7,128GB,Or,babaorum,5,Parfait !,2017-05-04,"iPhone 7 arrivé neuf avec emballage d'origine !Tout fonctionne parfaitement, je suis ravie de mon achat à ce prix !"
iPhone 7,128GB,Argent,Bear Attack,5,iPhone 7 au top,2017-07-31,"Livré en moins de 24h, iPhone 7 silver 128 Go neuf, garantie 1 an Apple.Avec Apple on sait ce qu'on achète, je suis satisfait."
iPhone 7,32GB,Noir,MMB,5,Parfait,2017-12-11,"Le téléphone est bien un produit apple, je me suis posé la question sur le fait qu'il soit moins cher que sur Apple store mais une fois le téléphone reçu j'ai été rassuré, ce n'ai pas une contrefaçon.téléphone reçu en 24h, amazone au top"
iPhone 7,32GB,Noir,Tak3down,5,Superbe Iphone 7,2017-09-09,"Qu'elle satisfaction d'avoir un Iphone 7 entre les mains, je conseille vraiment les Iphone pour leur OS qui sont vraiment plus agréable à utiliser"
iPhone 7,32GB,Noir,CiMarLex,4,A-mountain bon vendeur,2017-08-06,"Vendeur A-Mountain très bien. Facture bien reçue.Acheté 130€ de moins que ce que mon opérateur proposait. Merci Amazon !J'avais un iphone 5C donc cette version 7 change un peu, mais les fonctionnalités sont fondamentalement les mêmes.Les photos sont de meilleure qualité mais pas exceptionnelles non plus.La batterie tient un peu mieux mais là aussi, rien d'exceptionnel."
iPhone 7,32GB,Or Rose,megy,5,Doutes envolés ! Heureuse d'avoir fait une bonne affaire !,2017-06-21,"Reçu mon iPhone rapidement, emballage un peu léger à mon goût. J'avais des craintes par rapport au site car le produit provenait de UE mais finalement mes doutes envolés . Très bel iPhone 7 à un prix très correct par rapport à un Apple store. Pour le moment je suis enchantée de mon achat sur le site topprice 24 , juste un bémol pour la facture pour la garantie que le vendeur doit me faire parvenir à ma demande. Donc pas de 5 eme étoiles à cause de l emballage autrement parfait ! 2 jours après avoir reçu l'iPhone je reçois bien la facture garantie du vendeur donc je rajoute la 5eme étoile ! Et je tiens à dire que je m émerveille chaque jour de ce petit bijou de technologie qu'est cet iPhone je suis convaincue maintenant d avoir fait le bon choix , formidable !!!!"
iPhone 7,32GB,Noir,Foobar70,5,Je vais vous rassurer ! Modèle NEUF Modèle A1778 (cf photo),2017-08-03,"BonjourModèle commandé : Apple iPhone 7 Smartphone débloqué 4G (Ecran : 4,7 pouces - 32 Go - iOS 10) NoirDate d'achat: Mardi 1 août 2017 à 23:19Livraison  Prioritaire PremiumModèle reçu: Apple iPhone 7 Smartphone débloqué 4G (Ecran : 4,7 pouces - 32 Go - iOS 10) NoirModèle A1778 (cf photo)Reçu: Jeudi 3 août 2017 à 10:08Vendeur A-MONTAINPrix EUR 621,71Tout d'abord, il faut commander qu'en Livraison Premium si vous avez encore des craintes car c'est amazon qui livre et si vous n'êtes pas satisfait, vous pouvez le rendre sans motif sans frais dans les 30 jours.Donc, il y a plusieurs vendeurs en livraison premium et j'ai choisi A-MONTAIN.D'ailleurs, vous verrez que c'est celui qui a le plus de vente. Ce modèle est présent une peu moins cher (617€) dans les mêmes condition de vente sur amazon.de amazon.es en premium moyennant 5-7 € de frais de port et un délai un peu plus long.Vous pouvez faire quelques économies.Procédure d'achat en premium classique, pas de livraison possible en relais, uniquement a son domicile.Et réception par UPS d'un colis amazon rien de plus classique.A l'intérieur, on trouve un iphone 7 neuf , jamais servi. avec tout les accessoires d'origine jamais ouvert.Je le démarre et met un carte nano sim orange 4 G, activation sans problème ainsi que la connexion IcloudJe prend le numéro de série et me connecte sur apple pour vérifier la garantie. Apple me demande la date d'achat preuve que c'est un produit neuf. date de garantie minimum 3 aout 2018Achetez en toute confiance du moins en premium et le vendeur A-MONTAIN.Je vous ais mis des photos, je vous ai épargné l'emballage."
