phone_name	size	color	username	star	title	date	review
iPhone 8	64GB	Gris (Space Grey)	michael pécheux	5	Message	2019-04-12	J'ai bien reçu mon colis très bien rien 'a dire
iPhone 8 Plus	64GB	Argent (Silver)	Kelly	5	Super	2019-06-06	iPhone niquel boîte d’origine très contente
iPhone 8	64GB	Gris (Space Grey)	Albino dos Santos Junior	4	Presque parfait	2018-05-26	"L'iphone 8 est un portable incroyable! Par contre, c'est un peu triste payer si cher par avoir une batterie dont capacité soit moyenne... C'est le seul ""défaut""."
iPhone 8	64GB	Or (GBld)	gilbert lidec	5	Très bon rapport qualité/prix	2019-04-08	appareil livré rapidement conforme à mes attentes
iPhone 8	64GB	Gris (Space Grey)	eryal	5	iPhone 8	2018-09-14	"Je suis satisfait de mon achat, article neuf conforme à la description et envoie très rapide."
iPhone 8	64GB	Argent (Silver)	Catherine Prieur	5	Super	2018-09-12	"Vraiment parfait à la description, emballage d'origine produit neuf"
iPhone 8 Plus	64GB	Gris (Space Grey)	Vincent Grosso	5	Parfait	2019-06-26	Tres bel iphone le dernier par son design épuré
iPhone 8 Plus	64GB	Gris (Space Grey)	Client d'Amazon	4	Image et le son	2019-02-23	L'écran et bon mais le phone est lourd
iPhone 8 Plus	64GB	Or (GBld)	Melouli rania	5	Que les envoie sois plus rapide	2018-12-28	J ai  aimer le téléphone mais l envoie étais très long 1 moi d atente j ais dut faire des réclamations à plusieurs reprises
iPhone 8	64GB	Gris (Space Grey)	David David	5	Ravi	2018-07-04	"Tout a fait conforme. Neuf, puissant. Vraiment rien a dire"
iPhone 8 Plus	64GB	Argent (Silver)	Hanna	5	Excellent	2018-09-14	PARFAIT !!!
iPhone 8 Plus	64GB	Gris (Space Grey)	Client d'Amazon	5	Coucou	2018-11-25	Impeccable merci
iPhone 8	64GB	Gris (Space Grey)	Thomas	5	Très bonne qualité/prix	2018-11-24	"Très bonne qualité pour un prix très raisonnable, article commandé il y a quelque mois et aucun soucis pour le moment."
iPhone 8 Plus	64GB	Or (GBld)	patrice	5	Super vendeur	2018-08-19	Produit neuf sous blister et très bien protégé lors de l’envoi. Un régal a utiliser.
iPhone 8	64GB	Argent (Silver)	le disez	5	Parfait merci	2018-08-22	Parfait merci je suis ravi et pour un prix plus bas que prévu livraison rapide je recommande c’est parfait merci encore
iPhone 8 Plus	64GB	Argent (Silver)	Client d'Amazon	4	Avis iPhone 8 Plus	2019-06-16	"Utilisation personnelle et parfois pro. Le produit correspond à mon attente. Seul point noir, le prix trop élevé"
iPhone 8	64GB	Gris (Space Grey)	Client d'Amazon	5	Très bon smartphone	2018-12-11	"Le parfait cadeau pour mon fils, le meilleur iPhone avec Touch ID"
iPhone 8	64GB	Argent (Silver)	Lucie	5	"iPhone 8 neuf, fonctionne parfaitement bien !"	2018-08-04	iPhone 8 reçu en 48h. Il était emballé comme neuf. Cela fait un peu moins d'un mois que je l'ai et il fonctionne toujours aussi bien !
iPhone 8	64GB	Gris (Space Grey)	M	5	Produit  au top	2018-11-28	à ce prix très belle affaire en plus garantie Apple 1 an
iPhone 8	64GB	Or (GBld)	Nicolas	5	Niquel	2019-02-15	"Excellent 👌 commandé mardi, reçu lendemain, produit neuf conforme à la description ! Ma femme est heureuse"
iPhone 8 Plus	64GB	Argent (Silver)	raison sandrine	4	iPhone	2018-08-12	Correspond aux attentes
iPhone 8	64GB	Gris (Space Grey)	Golaz F.	5	iPhone neuf	2018-11-10	iPhone neuf non reconditionner j’avais un doute mais non produit Apple neuf. Très bon rapport qualité prix.
iPhone 8	64GB	Argent (Silver)	PELLAN	3	Dommage	2019-06-12	Téléphone parfait mais aucune facture après réclamation et il ses passée 2 ans
iPhone 8	64GB	Gris (Space Grey)	Moi	5	iPhone 8-64g Transaction parfaite	2018-08-17	reçu avec 24h d’avance. Produit conforme à la description. Produit neuf
iPhone 8	64GB	Argent (Silver)	Pereira Christofe	5	Parfait!	2018-07-30	Produit correspondant parfaitement à la description. Date de livraison respectée. Je recommande surtout vue le prix.
iPhone 8	64GB	Gris (Space Grey)	man59	5	Apple est au top	2018-06-15	Super téléphone sa change du téléphone androïde
iPhone 8	64GB	Or (GBld)	camille	5	Super bel iPhone	2018-11-29	iPhone au top un vrai il est  génial je recommande
iPhone 8	64GB	Gris (Space Grey)	shady dehin	5	Identique	2018-07-05	"J’ai bien reçu à temps mon iPhone, qualité prix c’est le top merci"
iPhone 8	64GB	Or (GBld)	Margot Delhaye	5	Produit au top	2019-02-21	Livraison rapide + produit répondant aux caractéristiques donnée je recommande il est top
iPhone 8	64GB	Gris (Space Grey)	marc1	5	4 ème iPhone	2019-04-07	Et toujours satisfait.
iPhone 8 Plus	64GB	Gris (Space Grey)	Jack	5	Une qualité irréprochable	2019-01-04	"Rien à voir mon Zenfone 3 pourtant doté d'un écran 5,5 pouces"
iPhone 8 Plus	64GB	Gris (Space Grey)	Michael	5	Très bon IPhone	2018-12-21	Très bon iPhone
iPhone 8	64GB	Gris (Space Grey)	Pascal DEMANGE	5	comme un neuf	2019-01-19	"article conforme au descriptifLivré avec chargeur, adaptateur, écouteurs, delai très court"
iPhone 8 Plus	64GB	Or (GBld)	Fati hayat	5	IPhone 8 Plus	2018-12-14	C’est un produit d’occasion mais franchement très beau produit merci beaucoup je suis très contente
iPhone 8 Plus	64GB	Argent (Silver)	ADEYEMI Abdel Wally	5	Nickel	2018-05-16	"C’est vraiment magnifique et bien emballé, je le recommande. J’ai pas regretté mon achat.@, » » pour une petit budget."
iPhone 8 Plus	64GB	Argent (Silver)	Client d'Amazon	5	Très bon smartphone	2018-09-25	RAS fait tout ce qu’on iphone sait faire.
iPhone 8	64GB	Gris (Space Grey)	Canhdieu	5	Bon produit	2018-11-16	Le numéro de série montre que ce produit n'est pas activé.
iPhone 8 Plus	64GB	Gris (Space Grey)	Léo	5	iPhone 8+ nickel 😍	2018-08-12	Nickel au top boîte dans l’emballage propre rien à dire j’appréhendais un peu mais au final super content sa dois faire 1mois que j’en lai et il est nickel 🤙🏼
iPhone 8	64GB	Argent (Silver)	Client d'Amazon	5	Rapidité d'envoi	2019-03-06	"Tout est parfait, la rapidité de livraison, la qualité du matériel"
iPhone 8	64GB	Or (GBld)	In	5	Top !	2019-05-23	Top ! Incomparable que mon ancien SE.
iPhone 8 Plus	64GB	Or (GBld)	Imane.vvl	5	Je recommande	2019-05-27	Je suis contente de mon achat état neuf camera est just parfait je recommande
iPhone 8	64GB	Gris (Space Grey)	BEDZETI	5	Parfait !	2018-06-27	"Envoie rapide, objet conforme à la description. Le produit est neuf et fonctionne parfaitement."
iPhone 8	64GB	Or (GBld)	Elies Z.	5	Très beau produit	2018-12-09	"Excellent iPhone, je recommande!"
iPhone 8 Plus	64GB	Gris (Space Grey)	Théo	5	Produit neuf	2018-11-17	"Produit Apple reçu neuf et complètement fonctionnel, rien à dire."
iPhone 8 Plus	64GB	Gris (Space Grey)	Sarah	5	Bon produit	2019-01-31	Je suis très satisfaite. Il est en très bon état et fonctionne très bien. Je recommande.
iPhone 8 Plus	64GB	Gris (Space Grey)	GAUDEY céline	5	Bonne qualité	2018-06-30	Produit conforme au descriptif.
iPhone 8	64GB	Gris (Space Grey)	Bruno DESCAMPS	5	Tres bon appareil	2018-10-04	Vradnt tres bon rapport qualite prix. Je suis satisfait de mes achats
iPhone 8 Plus	64GB	Gris (Space Grey)	mistre stephanie	5	N’oublie Pas d’ache Une vitre de protection et une coque	2018-08-21	Le produit est très bien il coute mon cher que sur Apple et il est super il va sous l’eau surtout il est beau .
iPhone 8 Plus	64GB	Argent (Silver)	Hdi	4	Technologie	2019-03-17	Excellent appareil seul défaut le volume trop bas en communication sans les écouteurs
iPhone 8	64GB	Or (GBld)	Tibiak	5	Iphone original et neuf	2019-04-21	Iphone neuf acheté pour ma fille. Parfait. Prix sympa pour un iphone8
iPhone 8 Plus	64GB	Gris (Space Grey)	gregory	5	Parfait	2018-12-27	"sous cellophane, neuf, aucun problème je recommande à 100% car un peu moins cher !"
iPhone 8	256GB	Gris (Space Grey)	Frank T	5	Amazone is ok for I-phone	2019-03-21	I-phone complet pour un prix raisonnable
iPhone 8	64GB	Argent (Silver)	paola Lancien	5	IPhone	2018-12-28	Mon mari l'adore
iPhone 8	64GB	Or (GBld)	Client d'Amazon	5	Imei	2018-11-29	BonjourExcellentOu pourrai-je trouver le numéro IMEI SVP
iPhone 8	64GB	Gris (Space Grey)	Dalila	5	Excellent produit	2018-10-28	"Très beau téléphone je le recommande, neuf sous blister , livraison rapide"
iPhone 8	64GB	Gris (Space Grey)	Client d'Amazon	5	Excellent	2018-07-24	ParfaitArrivé neuf sous blisterRien a dire il est entièrement neufTrès content
iPhone 8	64GB	Or (GBld)	Client d'Amazon	5	Est venue le jour même	2018-10-14	Je suis très satisfait de ma commandeJ’ai reçu un téléphone tout neuf.
iPhone 8	64GB	Gris (Space Grey)	Fatih Arslan	5	Rien a redire !	2018-11-21	Produit recu en parfaite etat 100% fonctionnel il et neuf je recommande a tout le monde
iPhone 8 Plus	64GB	Gris (Space Grey)	Arthur	5	Parfait	2018-09-03	"Livraison très rapide, produit neuf sous cellophane, conforme, rien à dire.Je recommande."
iPhone 8	64GB	Or (GBld)	cyn T	5	Bien	2019-05-31	Bon fonctionnement
iPhone 8 Plus	64GB	Gris (Space Grey)	Tatin fiona	5	Super	2018-12-02	Franchement rien a dire
iPhone 8	64GB	Argent (Silver)	Florine	4	Bon produit	2018-08-20	Conforme à nos attentes
iPhone 8 Plus	64GB	Or (GBld)	Guyot	4	Iphone 8 plus	2019-02-23	Très bonne qualité de produit
iPhone 8 Plus	64GB	Gris (Space Grey)	MANU	5	Très satisfait de mon achat	2018-11-04	Très satisfait de mon achat
iPhone 8	64GB	Gris (Space Grey)	Client d'Amazon	5	Bon produit	2018-11-20	Coque qui protège bien le téléphone du deux côté je recommande ce produit
iPhone 8	64GB	Gris (Space Grey)	fouad	5	iPhone 8	2019-02-10	Très bon produit  belle photos et fonctionne très bien
iPhone 8 Plus	64GB	Or (GBld)	Mélissa L	5	Parfait	2018-07-14	Commandé le matin reception le soir même.Je suis très satisfaite de mon achat il est magnifique
iPhone 8 Plus	64GB	Argent (Silver)	Client d'Amazon	5	Aucun problème	2018-10-08	"Très bien, reçu rapidement"
iPhone 8	64GB	Gris (Space Grey)	Mougnie	5	iPhone 8 excellent	2018-09-05	Ce fut très rapide et le téléphone correspond vraiment à mon attente
iPhone 8 Plus	64GB	Or (GBld)	ouartani	5	Produit au norme	2018-10-06	Je suis très satisfaite
iPhone 8	64GB	Gris (Space Grey)	Diaby	5	Super !	2018-11-10	Très bon état et fonctionnel
iPhone 8	64GB	Gris (Space Grey)	Client d'Amazon	3	Bon produit	2018-04-29	"Correspond bien à la description, pas de souci concernant la provenance du produit cependant la boîte est arrivée avec quelques chocs.Il faudrait plus de protection lors de la livraison"
iPhone 8 Plus	256GB	Gris (Space Grey)	alexandru	5	Merci	2018-10-29	Merci
iPhone 8	64GB	Argent (Silver)	Nicolas bouvier	5	Bien	2018-12-26	Cadeau d’anniversaire pour ma mère
iPhone 8	64GB	Or (GBld)	Ange ch	5	Parfait	2018-11-30	Article conforme et reçu dans les temps indiqués
iPhone 8	64GB	Or (GBld)	Vern	5	Contente de cette achat !	2018-09-14	Très satisfaite du pack ! Produits neufs. Je n'hésiterais pas à recommander !
iPhone 8	64GB	Or (GBld)	griso	5	Superbe iphone 8	2018-09-13	Produit neuf .Très content de notre achat
iPhone 8	64GB	Or (GBld)	deudon	4	Très bien bon vendeur	2018-11-29	Pas déçu du tout du téléphone
iPhone 8 Plus	64GB	Or (GBld)	Maryse	1	Ne fonctionne pas	2019-05-23	Bloqué impossible à mettre en service
iPhone 8	64GB	Gris (Space Grey)	Mathieu Maubon	5	Rapport q/p	2018-11-16	Bon produut
iPhone 8	64GB	Gris (Space Grey)	Richard fieuvet	5	parfait	2018-08-09	"produit ,commande et livraison impeccable."
iPhone 8 Plus	64GB	Argent (Silver)	MF Yatalo	5	Super téléphone et livraison rapide !	2018-06-09	Super téléphone livraison rapide!
iPhone 8	256GB	Or (GBld)	Client d'Amazon	5	I phone	2018-09-09	Article conforme livraison rapide. Très bon téléphone et très beau
iPhone 8	64GB	Gris (Space Grey)	cissé abdoulaye	5	La notoriété du produit	2018-12-07	Utilisation de tous les jours .
iPhone 8 Plus	64GB	Or (GBld)	Lolo	5	Comme neuf ou pas ?	2018-09-15	Téléphone comme neuf. Très heureuse.
iPhone 8	64GB	Argent (Silver)	Client d'Amazon	4	Bon produit mais reste trop cher !!	2019-02-06	Bon produit mais reste cher !!
iPhone 8	64GB	Or (GBld)	Gosselin jennifer	5	Je recommande	2018-08-21	"Produit neuf, sous blister je recommande ce vendeur !"
iPhone 8	64GB	Gris (Space Grey)	Smathys	4	Super bien	2019-02-08	Très facile d’utilisation
iPhone 8	256GB	Gris (Space Grey)	Pacheco	5	Très bon produit	2018-09-19	Merci il est très chouette! J’adore
iPhone 8	64GB	Gris (Space Grey)	nc	5	Très bien	2019-03-22	Très bien
iPhone 8 Plus	64GB	Or (GBld)	dao	5	Livraison rapide	2018-09-13	Tout est parfait livraison très rapidement
iPhone 8 Plus	64GB	Or (GBld)	Mecheri	5	Fabrication	2018-12-11	Pour ma fille elle est tre8 contente
iPhone 8 Plus	64GB	Gris (Space Grey)	Melo	5	Super	2019-02-04	Arrivée avant la date prévu. Génial
iPhone 8	64GB	Gris (Space Grey)	Johan	5	Qualité du produit	2018-11-14	facilité d’utIlisation et très intuitif.
iPhone 8	64GB	Gris (Space Grey)	Client d'Amazon	4	fluidité	2018-10-26	RAS pour l'instant..je recommande ce vendeur
iPhone 8 Plus	64GB	Argent (Silver)	Noussa	5	Livraison ultra rapide	2018-10-29	iPhone au top! Je ne regrette pas mon achat
iPhone 8	64GB	Or (GBld)	Client d'Amazon	4	Retard livraison déçu	2019-05-09	Produit ok mais livraison en retard
iPhone 8 Plus	64GB	Argent (Silver)	Forme Valerie	5	Top	2018-08-17	Top telephone rapide et fait de belles photos
iPhone 8 Plus	64GB	Gris (Space Grey)	A	5	Super	2018-11-18	Livraison rapide et produit conforme
iPhone 8	64GB	Gris (Space Grey)	joyce274	5	"Bon portable, bonne livraison"	2019-06-01	Très bon portable
iPhone 8 Plus	64GB	Argent (Silver)	gilles collin	5	iPhone 8 plus	2018-08-27	"Conforme à ma commande,livraison rapide"
iPhone 8	64GB	Gris (Space Grey)	Yoann	5	Parfait	2018-10-30	Parfait reçu neuf très rapidement
iPhone 8	64GB	Gris (Space Grey)	TRANNOY Laura	5	Apple iPhone 8	2018-07-08	"Produit neuf, pas de déçu de l’achat, livraison rapide"
iPhone 8 Plus	64GB	Gris (Space Grey)	Benaissa	5	Excellent téléphone reçu rapidement	2018-08-17	Excellent téléphone reçu rapidement
iPhone 8 Plus	64GB	Gris (Space Grey)	mickey	5	parfait	2018-10-16	parfait
iPhone 8	64GB	Gris (Space Grey)	Hubert	4	Conforme	2018-12-03	Utilisation personnelle
iPhone 8	64GB	Or (GBld)	Client d'Amazon	5	"service parfait, matériel parfait"	2018-11-06	"Rien à dire, tout est parfait"
iPhone 8	64GB	Or (GBld)	Mutschler Francis	5	Vendeur fiable	2018-07-23	Livraison rapide et iPhone neuf conforme
iPhone 8 Plus	64GB	Gris (Space Grey)	BRICARD	4	Très satisfait du produit et du service	2018-10-23	Facilite la vie de tous les jour
iPhone 8	64GB	Or (GBld)	poirrier	5	Article neuf livraison rapide	2019-02-02	Parfait
iPhone 8 Plus	64GB	Gris (Space Grey)	Omnes K.	5	iPhone 8 Plus	2019-01-07	Parfait !Je recommande
iPhone 8	64GB	Or (GBld)	monica perez	5	Produits neuf dans son emballage	2018-09-14	Neuf il est parfait
iPhone 8	64GB	Argent (Silver)	Guillaume	5	Très bien	2019-01-28	Conforme au descriptif
iPhone 8	64GB	Or (GBld)	poncet serge	5	colis remis contre aucune signature avec une valeur comme ça c'est risqué	2018-11-25	C est un cadeau
iPhone 8 Plus	64GB	Or (GBld)	marshall	5	Tout neuf	2019-06-18	Excellent
iPhone 8	64GB	Or (GBld)	suze	5	service irreprochable	2019-01-03	utilisation personnelle
iPhone 8	64GB	Or (GBld)	Hakim	5	Super	2018-07-15	Téléphone neuf
iPhone 8 Plus	64GB	Or (GBld)	Dieye	5	iPhone 8 Plus	2018-08-21	"Livré en 1 jour, iPhone parfait."
iPhone 8	64GB	Gris (Space Grey)	Martin PRESTAUT	5	Produit conforme	2018-06-12	Produits conforme et de qualité.
iPhone 8	64GB	Or (GBld)	Alain	5	RAS	2018-08-25	RAS
iPhone 8 Plus	64GB	Gris (Space Grey)	Client d'Amazon	5	La qualité	2018-06-22	La qualité du produit
iPhone 8	64GB	Gris (Space Grey)	Julien Roussel	5	Nickel	2018-08-01	Parfait
iPhone 8	64GB	Or (GBld)	BOUDOU Francis	5	Joyeux noël	2018-12-26	Cadeau
iPhone 8	64GB	Or (GBld)	Amanda	5	Neuf	2018-09-01	Nikel
iPhone 8 Plus	64GB	Gris (Space Grey)	Chahin A	5	Parfait	2018-08-05	"Livraison rapide, produit top."
iPhone 8	64GB	Or (GBld)	Client d'Amazon	5	"Excellent,je vous conseille !"	2018-06-21	"Parfait aucun probleme pour l'instant, recu en 2 jours tres bien emballes avec di papier bulles. Iphone tout neuf avec emballage d'origine apple, accesoire apple tout nikel."
iPhone 8	256GB	Gris (Space Grey)	Jose Omar URREGO APONTE	1	Des rayures qui n’ont pas lieu d’être	2018-05-14	"Ça fait un mois que j’ai acheté l’iphone, mais J’ai l’impresion que il y a un truc bizarre sur le téléphone... en premièr lieu, l’ecrin est déjà rayé (pas normal pour un iPhone) et en deuxième lieu ... les apeles FaceTime se coupent toute le tems,Je vais essayer de faire joueur la garantie ...car les rayures n’ont pas lieu d’être, j’ai toujours eu des iPhones , et c’est la première fois que je vois ça ! ... ça me fait douter de l’autenticite Du produit"
iPhone 8	64GB	Gris (Space Grey)	Stéphane Salmon	1	Je n'ai reçu que des écouteurs et un chargeur de téléphone	2018-07-16	"Bonjour,je ne sais pas s'il s'agit d'une erreur ou d'une arnaque mais je n'ai reçu que des écouteurs et un chargeur de téléphone au lieu d'un IPHONE8.Peut-on m'éclairer rapidement?"
iPhone 8 Plus	64GB	Argent (Silver)	Luna	5	Super	2018-10-23	"J’ai commandé ce telephone (iphone 8 plus en argent ) et je l’ai recu rapidement avec l’essai Amazon Prime dans un colis bien emballé , sous blister biensur ce n’est pas de la contrefaçon . boite avec tous les accesoires écouteurs chargeur et adaptateur prise lightning. après une semaine il fonctionne toujours aussi bien je recommande ! Ne pas oublier les verre trempé"
iPhone 8 Plus	64GB	Gris (Space Grey)	ghiglioneorsini	5	Top	2018-02-05	"Que du positif! Vendeur de qualité malgré le peu d’avis, j’avais peur de l’authenticité de mon iPhone, et pourtant c’est bel et bien vrai! Il est génial je vous recommande vraiment ce vendeur! Livraison dans les délais!"
iPhone 8	64GB	Gris (Space Grey)	Stéphanie	5	Très satisfaite	2018-01-25	"Smartphone neuf et déjà débloqué avec une économie non négligeable effectuée. Très satisfaite de mon achat, je recommande ce produit."
iPhone 8 Plus	64GB	Gris (Space Grey)	Madi35	5	Un iPhone au top. Une livraison parfaite.	2017-12-12	"Bonjour.Envoie au top par Amazon un jour à l’avance. Et le bon modèle (iPhone 8 Plus).Un téléphone qui est un bon compromis pour les personnes qui ne désire pas acheter l’iPhone 10.Pour moi le gros point fort de ce modèle est l’appareil photo avec des modes portraits plutôt intéressant. En effet je sort de l’iPhone 6, la différence est plutôt notable. Malgré un prix très élevé je le recommande vivement. Moi je garde momon téléphone en moyenne 3 ans donc je trouve l’investissement plutôt rentable. Sinon engagement cher un opérateur pour 2 ans..."
iPhone 8	64GB	Gris (Space Grey)	Noxunas	1	Ruse si iphone reçu en provenance d'un marché non français	2018-06-09	"Si vous avez comme moi reçu via Amazon un Iphone 7 ou 8 qui n'a pas un numéro de modèle en ZD, pour moi il était russe RN !! Alors trouvez n'importe quel excuse bidon de dysfonctionnement en boutique Apple et la boutique vous l'échangera direct !! Et alors vous aurez à la place un Iphone en ZD :)"
iPhone 8	64GB	Gris (Space Grey)	Amélie V.	5	iphone 8 neuf	2018-02-08	"Je suis ravie de mon achat , mon téléphone est arrivé vite dans un colis sécurisé et pas abimé , je n'ai aucun souci avec depuis que je l'utilise ! super"
iPhone 8 Plus	64GB	Gris (Space Grey)	Fasia	5	Parfait rien à dire	2018-05-07	Iphone 8 plus bien reçu ! Neuf ( vérification de la garantie avec le numbde série) aucun soucis tout est parfait. Je recommande
iPhone 8 Plus	64GB	Gris (Space Grey)	M4nu M4nu	5	Très bon produit	2018-05-16	"Il faut quand même avouer que la taille de l'écran est très grande mais finalement on s'y fait et on a pas du tout envie de revenir à un écran d'une diagonale inférieure.Le touch id hyper réactif, la qualité des photos et de ios 11. Si en plus vous êtes dans un environnement Apple c'est le top. Avec icloud, vous partagerez vos photos dans le cloud et afficherez vos contenus sur l'apple tv avec airdrop.La charge tient bien que sur le 7 plus. Bref c'est du tout bon."
iPhone 8 Plus	64GB	Gris (Space Grey)	Test	5	Le smartphone	2018-05-11	"C'est le smartphone le plus abouti jamais créé, Apple maîtrise parfaitement sa technologie, on peut faire tellement de chose avec de nos jours, il est presque indispensable. Un très bon produit que je conseille pour les personnes qui hésitent pour choisir leurs smartphones, pas de superflue, simple, rapide et fonctionnel, pour la customisation et être un peu plus libre concernant certains aspects, il faudra se tourner vers Androïd."
iPhone 8	64GB	Argent (Silver)	sevine kocagoz	5	I phone d origine	2018-06-20	"C est un i phone 8 original avc sa boite d origineTous les accessoires sont ds la boitesNe pas contenir compte des photosDerrière i phone il y a bien écris un california,c E ....Et j ai été livrée un jour avant prévu de la dateRien à signaler de mauvais"
iPhone 8	64GB	Or (GBld)	Menina Latina	4	Ravie	2018-05-23	Reçu à l’instajt Et paraît vraiment neuf!Pour le prix je suis super contente!Juste qu il est plutôt rose que or donc un peu déçu pour la couleur c’est Pourquoi je retire une étoileHabituée à l’iphone 6 argent ça me fait bizarre mais j’ai voulu changer justement volontairementLivrée avec tout le nécessaire y compris écouteur chargeur et adaptateur
iPhone 8	64GB	Or (GBld)	Client d'Amazon	5	Bon rapport qualité-prix	2018-03-07	Aucun problème pour le moment je suis très satisfaite le produit me semble conforme à la marque Apple alors je recommande ce vendeur
iPhone 8	64GB	Or (GBld)	Balonron	4	IPhone 8 reçu rapidement dans sa boîte d’origine avec les accessoires Apple	2018-05-07	"Iphone reçu en parfait état de fonctionnement , aucune marque d’usure , comme l’indiquait l’annonce il est comme neuf ,La batterie est un peu faiblarde , je dois la recharger tous les soir ( spécifique à Apple ) par contre très performant et fluideTrès bel écran ,belles couleurs, bonne prise en mainJe recommande cet iphone"
iPhone 8 Plus	64GB	Gris (Space Grey)	Alex Nicol	4	bon produit	2018-05-09	".Inconditionnel de la marque à la pomme pour mes smartphones, j'ai préféré acheter un Apple 8+ + plutôt que le X, beaucoup trop cher et j'ai eu raison. C'est du bon produit bien pensé de la marque californienne qui devrait durer longtemps."
iPhone 8	64GB	Or (GBld)	bonnie bardou	3	Garantie en photo	2018-06-02	Peut on avoir la garantie en photo ?
iPhone 8 Plus	64GB	Gris (Space Grey)	Client Kindle	1	Pas cher... mais pas neuf...	2018-06-26	"Dès le déballage, j'ai pu voir qu'il y'avait un pb car le film sur le téléphone était poussiéreux.Une fois le film de protection retiré j'ai pu voir immédiatement deux rayures en bas de l'écran !Il s'agit donc ici de toute évidence de téléphone d'occasion/refurb vendus comme téléphone neuf.Retour direct à Amazon qui m'a remboursé sous dix jours."
iPhone 8	64GB	Gris (Space Grey)	Caroline	5	Téléphone conforme et superbe. Une jeune femme heureuse de son achat	2018-02-23	Reçu dans une boîte avec le numéro qui correspond parfaitement à celui qui était d'écrit dans l'annonce de vente.Arrivée neuf avec chargeur et écouteurs. Livré en 48h comme prévu. Le téléphone fonctionne parfaitement et répond aux attentes de ma fille qui auparavant avant le 6s.
iPhone 8 Plus	64GB	Gris (Space Grey)	Emilie Chaillan	5	Je recommande	2018-05-01	"Malgré un stress en attendant la livraison, j’etais très satisfaite au moment de la réception , le téléphone est neuf, très bien emballé, Je recommande"
iPhone 8	64GB	Gris (Space Grey)	Client d'Amazon	5	Satisfait	2018-02-28	"iPhone reçu dans les délais.Neuf, sous blister avec tous les éléments prise européene, cordon d’alimentation, écouteurs, adaptateur jack, notice française et autocollants.Débloqué tout opérateur.Fonctionne parfaitement."
iPhone 8	64GB	Gris (Space Grey)	gianni mina²	5	efficace	2018-04-05	"Très efficace, rien de nouveau dans l'utilisation par rapport à l'iphone 5 que j'avais mais il est bien plus rapide. bien évidemment il est plus rapide et plus performant sur tous les points. La nouvelle puce permet d'avoir vraiment une utilisation fluide, j'en suis satisfait car mon téléphone est mon outil de travail."
iPhone 8	64GB	Gris (Space Grey)	Vernay	3	Un peu déçu	2018-03-25	Un peu déçu je l ai acheté pour ma femme qui est  passé de l iPhone 7 au 8 et je ne vois vraiment pas la différence a part le dos en verre et peut être un peu plus rapide sinon super téléphone quand même fais de très belle photo rapide simple d utilisation comme tous les iPhones je recommande ce produit quand même à part si vous avez un iPhone 7 car il y a très peu d amélioration avec un 8
iPhone 8	64GB	Gris (Space Grey)	Loic DEBRUYNE	5	IPHONE 8 APPLE	2018-05-28	Il s'agit bien d'un iPhone 8 original APPLE.reçu bien emballé / fonctionne parfaitementAcheté  200€de moins que sur l'appstore ==> je recommande cette achat
iPhone 8	64GB	Gris (Space Grey)	Aubert	5	Parfait	2018-05-24	Téléphone au top. Fonctionnel rapide et Apple a quand même un super service de mise à jour. Je ne suis pas très objectif ceci dit puisque j’avais un Windows phone c’est à dire un téléphone résistant avec un superbe appareil photo mais sans application. Je suis forcément hyper content de passer sur un téléphone avec lequel je peux faire absolument tout.
iPhone 8 Plus	64GB	Or (GBld)	nini	5	parfait !	2018-04-27	"Je suis très contente de mon achat, il est arrivé dans les temps indiquésC'est bien un Iphone 8 plus, il est bien neuf, bref que du bonheur !!Je recommande vivement !"
iPhone 8 Plus	64GB	Gris (Space Grey)	Dido	5	Téléphone vraiment neuf et performant	2018-07-01	"Super I phone 8+ à un prix imbattable. Le téléphone est arrivé neuf sous blister. Mais comme la confiance ne doit pas éviter le contrôle, j’ai vérifié les numéros de série et la garantie sur le site d’Apple est il s’est avéré que tout était nickel (téléphone original et sous garantie). En ce qui concerne le téléphone en lui même, je pense que c’est le meilleur I phone qu’Apple ait créé en terme de son, de qualité d’image et de fluidité."
iPhone 8	64GB	Gris (Space Grey)	borel nadine	5	iphone	2018-06-05	"super produit vendeur répondant au message réactif, rien a dire que du bien pour le moment je ne manquerait pas d' revenir si problème"
iPhone 8	64GB	Argent (Silver)	Client d'Amazon	5	100% satisfait	2018-03-19	"Excellent petit smarphone « compact » à avoir en 2018. Je l’ai acheté en Janvier alors qu’il était à 726€ et je l’aurai déjà recommandé à ce prix les yeux fermés mais alors la à 685€ y’a pas d’excuse FONCEZ ! Produit belle et bien neuf comme indiqué, comme si vous aviez fait l’achat à l’Apple Store. Magnifique en blanc aussi."
iPhone 8	64GB	Gris (Space Grey)	FOURMOND Dominique	4	Très bon smartphone compact	2018-07-31	"Quittant un modèle android, le temps d’adaptation a été un peu plus long, mais maintenant je suis satisfait de cette acquisition.Très réactif, simple d'emploi, compact, le seul bémol est à chercher peut-être du côté de l'autonomie qui n'est pas à la hauteur de certains android, exemple Sony Xperia XZ1, sinon très bon appareil."
iPhone 8 Plus	64GB	Gris (Space Grey)	kamal sefroun	1	Déplorable et Lamentable service de livraison	2018-08-14	"Aucuns commentaires!Car je garde une très mauvaise expérience sur le mode de livraison.Du Blanc-Mesnil (centre de livraison); à Stains, c'est 20 minutes en véhicule utilitaire."
